code,ident,latitude_deg,longitude_deg,time_zone
CSY,UWKS,56.13333,47.266666,UTC+3
ULV,UWLL,54.2692271,48.22490186377723,UTC+4
ULY,UWLW,54.266666,48.216667,UTC+4
REN,UWOO,51.7957696,55.45557495440096,UTC+5
OSW,UWOR,51.2,58.566666,UTC+5
PEZ,UWPP,53.110734,45.02345501356966,UTC+3
SKX,UWPS,54.166668,45.166668,UTC+3
BWO,UWSB,51.8557388,47.74207317528571,UTC+3
RTW,UWSS,51.5654706,46.04171591129158,UTC+4
BCX,UWUB,53.933334,58.333332,UTC+5
NEF,UWUF,56.11364845,54.35040539230218,UTC+5
OKT,UWUK,54.433334,53.38333,UTC+5
UFA,UWUU,54.55435815,55.88220985059501,UTC+5
KUF,UWWW,53.50575105,50.15699388903002,UTC+4
REW,VA1G,24.533333,81.3,UTC+5
DIU,VA1P,20.71439565,70.92204629253624,UTC+5
AMD,VAAH,23.0855562,72.6305442,UTC+5
AKD,VAAK,20.697417,77.06134451392703,UTC+5
IXU,VAAU,19.86437015,75.40244204843691,UTC+5
BOM,VABB,19.0901312,72.86370318520977,UTC+5
BHJ,VABJ,23.275686800000003,69.66374549345942,UTC+5
BDQ,VABO,22.33681675,73.22706886887818,UTC+5
BHO,VABP,23.284761,77.34177,UTC+5
BHU,VABV,21.7528163,72.18697803465328,UTC+5
NMB,VADN,20.416668,72.95,UTC+5
GDB,VAGD,21.522,80.01,UTC+5
GUX,VAGN,24.666668,77.316666,UTC+5
HSR,VAHS,22.388056,71.028333,UTC+5
IDR,VAID,22.728651,75.80944,UTC+5
JLR,VAJB,22.666668,79.925,UTC+5
JLG,VAJL,20.961944,75.626667,UTC+5
JGA,VAJM,22.466835250000003,70.00708076073744,UTC+5
IXY,VAKE,23.1135071,70.10308342930023,UTC+5
HJR,VAKJ,24.8138293,79.91582702072975,UTC+5
KLH,VAKP,16.666668,74.333336,UTC+5
IXK,VAKS,21.31486295,70.26789366226589,UTC+5
LTU,VALT,18.41270495,76.46537025646941,UTC+5
NDC,VAND,19.181789,77.32297112,UTC+5
NAG,VANP,21.08957785,79.04602785205705,UTC+5
ISK,VAOZ,19.966942,73.811264,UTC+5
PNQ,VAPO,18.58033,73.91838555259571,UTC+5
PBD,VAPR,21.6476942,69.66174585282947,UTC+5
RTC,VARG,17.01486015,73.33038723,UTC+5
RAJ,VARK,22.308674,70.78235,UTC+5
SAG,VASD,19.6904548,74.37319208981876,UTC+5
SSE,VASL,17.633333,75.933334,UTC+5
STV,VASU,21.1168313,72.74226530410085,UTC+5
UDR,VAUD,24.61747795,73.89536493575547,UTC+5
CMB,VCBI,7.17970025,79.88399637,UTC+5
ACJ,VCCA,8.35,80.38333,UTC+5
BTC,VCCB,7.70607375,81.67520240155659,UTC+5
RML,VCCC,6.8218321500000005,79.88715354,UTC+5
ADP,VCCG,7.338524700000001,81.62522424646704,UTC+5
HIM,VCCH,8.0407681,80.9516787,UTC+5
JAF,VCCJ,9.792629949999998,80.06897815,UTC+5
KCT,VCCK,5.9941046,80.3205948,UTC+5
KTY,VCCN,6,80.3,UTC+5
GIU,VCCS,7.9564084,80.7595754,UTC+5
TRR,VCCT,8.5387065,81.18242099,UTC+5
WRZ,VCCW,6.251667,81.238335,UTC+5
HRI,VCRI,6.28627825,81.12252327,UTC+5
BBM,VDBG,13.0956576,103.22694944923884,UTC+7
KZC,VDKH,12.333333,104.583336,UTC+7
KKZ,VDKK,11.63982745,102.9504878,UTC+7
KTI,VDKT,12.5,106.05,UTC+7
MWV,VDMK,12.460556,107.190834,UTC+7
PNH,VDPP,11.5470571,104.84811156075016,UTC+7
RBE,VDRK,13.666667,106.98333,UTC+7
SAI,VDSA,13.375278,104.220833,UTC+7
REP,VDSR,13.41068555,103.81347888302334,UTC+7
TNX,VDST,13.5325495,106.01475211610403,UTC+7
KOS,VDSV,10.633333,103.5,UTC+7
KZD,VDSY,12.533333,104.2,UTC+7
DBR,VE89,26.1967856,85.9118892,UTC+5
AZH,VEAH,26.153333,83.118333,UTC+5
IXV,VEAN,28.1769663,94.80547708,UTC+5
IXA,VEAT,23.8882755,91.24006658412866,UTC+5
AYJ,VEAY,26.748034,82.150781,UTC+5
IXB,VEBD,26.6821128,88.32906870592839,UTC+5
RGH,VEBG,25.25,88.73333,UTC+5
SHL,VEBI,25.566668,91.88333,UTC+5
VNS,VEBN,25.4509975,82.86360523595738,UTC+5
BBI,VEBS,20.25229545,85.81348472447162,UTC+5
PAB,VEBU,31.316668,76.833336,UTC+5
CCU,VECC,22.64531,88.43931,UTC+5
COH,VECO,26.32970445,89.46984059334517,UTC+5
CWK,VECT,25.167694,80.9358,UTC+5
DBD,VEDB,23.783333,86.45,UTC+5
RDP,VEDG,23.6247865,87.24116927,UTC+5
DGH,VEDO,24.444722,86.7025,UTC+5
DEP,VEDZ,27.35,94,UTC+5
GOP,VEGK,26.7441884,83.4518935,UTC+5
GAU,VEGT,26.11137225,91.58297415485129,UTC+5
GAY,VEGY,24.746668,84.94583,UTC+5
IMF,VEIM,24.76457,93.897064,UTC+5
JRG,VEJH,21.91594295,84.05050482566077,UTC+5
PYB,VEJP,18.833332,82.63333,UTC+5
IXW,VEJS,22.8136029,86.16930384,UTC+5
JRH,VEJT,26.72934295,94.17209668,UTC+5
IXQ,VEKM,24.1325,91.81556,UTC+5
IXH,VEKR,24.3085982,92.00703668,UTC+5
IXS,VEKU,24.916018,92.979256,UTC+5
IXN,VEKW,24.063889,91.60333,UTC+5
AJL,VELP,23.8407048,92.62105703739914,UTC+5
IXI,VELR,27.2961368,94.09734635719008,UTC+5
LDA,VEMH,25.0111083,88.12384416,UTC+5
DIB,VEMN,27.4854679,95.0170764,UTC+5
DMU,VEMR,25.88526825,93.76774143023712,UTC+5
MZU,VEMZ,26.116667,85.38333,UTC+5
IXT,VEPG,28.016666,95.333336,UTC+5
PAT,VEPT,25.59489,85.09067,UTC+5
PYG,VEPY,27.2325,88.588333,UTC+5
IXR,VERC,23.31458225,85.32554620752549,UTC+5
RRK,VERK,22.25484455,84.81551198,UTC+5
RPR,VERP,21.1826689,81.73994786883992,UTC+5
RUP,VERU,26.1417714,89.90878043767745,UTC+5
TEI,VETJ,27.9426344,96.13487309149708,UTC+5
TEZ,VETZ,26.710833,92.79611,UTC+5
UKE,VEUK,20.097778,83.183333,UTC+5
ZER,VEZO,27.633333,93.833336,UTC+5
BZL,VGBR,22.8039413,90.30062229063586,UTC+6
CXB,VGCB,21.45533845,91.96405269840508,UTC+6
CLA,VGCM,23.4370218,91.1880657,UTC+6
CGP,VGEG,22.2536779,91.81968167066351,UTC+6
DAC,VGHS,23.84229135,90.40375285964708,UTC+6
IRD,VGIS,24.1555546,89.04754247501182,UTC+6
JSR,VGJR,23.1831797,89.1611447,UTC+6
RJH,VGRJ,24.4382974,88.61425835907019,UTC+6
SPD,VGSD,25.75794065,88.90942375402783,UTC+6
TKR,VGSG,26.0163994,88.4036026,UTC+6
ZHM,VGSH,24.396824,91.9128379,UTC+6
ZYL,VGSY,24.957598,91.870476,UTC+6
HKG,VHHX,22.3125986,113.9173237864194,UTC+8
SPB,VI22,18.35,-64.916664,UTC-4
SSB,VI32,17.75,-64.75,UTC-4
AGR,VIAG,27.158333,77.962776,UTC+5
HRH,VIAH,27.8592,78.1487,UTC+5
IXD,VIAL,25.43689825,81.73421016673637,UTC+5
ATQ,VIAR,31.70858515,74.80044741056383,UTC+5
AIP,VIAX,7.266667,168.81667,UTC+12
BKB,VIBK,28.016666,73.3,UTC+5
KUU,VIBR,31.983334,77.1,UTC+5
BUP,VIBT,30.166668,74.96667,UTC+5
BEK,VIBY,26.216667,81.23333,UTC+5
IXC,VICG,30.67419225,76.79098506460022,UTC+5
KNU,VICX,26.4174559,80.40040718434199,UTC+5
DED,VIDN,30.316668,78.03333,UTC+5
DEL,VIDP,28.5551678,77.08473847979485,UTC+5
HDO,VIDX,28.70579,77.342137,UTC+5
DHM,VIGG,32.3,76.26667,UTC+5
GWL,VIGR,26.2972939,78.22278188888617,UTC+5
HSS,VIHR,29.166668,75.8,UTC+5
JDH,VIJO,26.26392025,73.05054509038675,UTC+5
JAI,VIJP,26.8281087,75.80594543,UTC+5
JSA,VIJR,26.916668,70.9,UTC+5
IXJ,VIJU,32.6883122,74.83873699435969,UTC+5
KQH,VIKG,26.58696425,74.81260202239429,UTC+5
KTU,VIKO,25,76.5,UTC+5
LUH,VILD,30.9,75.85,UTC+5
IXL,VILH,34.13526,77.54709128588135,UTC+5
LKO,VILK,26.7584263,80.87779945060207,UTC+5
IXP,VIPK,32.23798645,75.63287694903185,UTC+5
PGH,VIPT,29.0324015,79.47558715752675,UTC+5
SLV,VISM,31.116667,77.15,UTC+5
SXR,VISR,34.002308,74.762634,UTC+5
TNI,VIST,24.5618782,80.85495554511736,UTC+5
VSV,VISV,27.503056,82.026944,UTC+5
AOU,VLAP,14.8,106.833336,UTC+7
BOR,VLBK,20.323889,100.165556,UTC+7
PCQ,VLFL,21.647483200000003,101.90007741388472,UTC+7
HOE,VLHS,20.5,103.75,UTC+7
LPQ,VLLB,19.90650995,102.16998023046884,UTC+7
LXG,VLLN,21.05,101.46667,UTC+7
ODY,VLOS,20.583332,104.166664,UTC+7
PKZ,VLPS,15.1357812,105.77960596181104,UTC+7
ZBY,VLSB,19.242310850000003,101.70990990145296,UTC+7
ZVK,VLSK,16.556469,104.76031944401174,UTC+7
NEU,VLSN,20.41856835,104.06710620098112,UTC+7
VNA,VLSV,15.7112708,106.4156619,UTC+7
THK,VLTK,17.3778899,104.8552895,UTC+7
VTE,VLVT,17.9866469,102.56389705740516,UTC+7
XKH,VLXK,19.3,103.36667,UTC+7
XIE,VLXL,19.6199582,100.8121238,UTC+7
MFM,VMMC,22.149929,113.58936073979396,UTC+8
BJH,VNBG,29.55,81.25,UTC+5
BHP,VNBJ,27.1473179,87.05143680581317,UTC+5
BGL,VNBL,28.2127945,83.6656309,UTC+5
BHR,VNBP,27.676911,84.42889698026414,UTC+5
BJU,VNBR,29.366667,81.333336,UTC+5
BIT,VNBT,29,80.5,UTC+5
BWA,VNBW,27.5050984,83.41217482010336,UTC+5
BDP,VNCG,26.5707714,88.07832040537195,UTC+5
DNP,VNDG,28.1121283,82.2903094,UTC+5
DHI,VNDH,28.683332,80.63333,UTC+5
DAP,VNDL,29.6684704,80.54784910885797,UTC+5
DOP,VNDP,28.9853814,82.81900213950593,UTC+5
SIH,VNDT,29.266666,80.975,UTC+5
GKH,VNGK,28,84.675,UTC+5
JIR,VNJI,27.6258495,86.2306576,UTC+5
JUM,VNJL,29.274171000000003,82.19234116,UTC+5
JKR,VNJP,26.71019515,85.92374733048763,UTC+5
JMO,VNJS,28.7803407,83.72299188531906,UTC+5
KTM,VNKT,27.6939119,85.35821974,UTC+5
LDN,VNLD,27.2525998,86.67152318,UTC+5
LUA,VNLK,27.68660125,86.72916496713384,UTC+5
LTG,VNLT,28.233334,85.6,UTC+5
NGX,VNMA,27.700556,85.36305,UTC+5
MEY,VNMG,27.5770541,84.22884152637523,UTC+5
XMG,VNMN,28.966667,80.2,UTC+5
KEP,VNNG,28.1325,81.576385,UTC+5
PKR,VNPK,28.2006145,83.98219244397883,UTC+5
PPL,VNPL,27.51801345,86.58514934531868,UTC+5
RJB,VNRB,26.483334,86.833336,UTC+5
RHP,VNRC,27.333332,86.083336,UTC+5
RUK,VNRK,28.625,82.46667,UTC+5
RPA,VNRP,26.983334,87.333336,UTC+5
RUM,VNRT,27.30246205,86.55115775693301,UTC+5
SYH,VNSB,27.8113479,86.71234315904579,UTC+5
SIF,VNSI,27.1599,84.97998517606916,UTC+5
SKH,VNSK,28.333332,82.50833,UTC+5
FEB,VNSR,29.2367583,81.21593253262924,UTC+5
IMK,VNST,29.97058895,81.81838556,UTC+5
TPJ,VNTJ,27.35088365,87.69565259671111,UTC+5
TPU,VNTP,28.55,81.191666,UTC+5
TMI,VNTR,27.315,87.193333,UTC+5
BIR,VNVT,26.434723,87.28333,UTC+5
AGX,VOAT,10.828967,72.17987,UTC+5
BEP,VOBI,15.16220255,76.88153285750052,UTC+5
BLR,VOBL,13.196697,77.70758655918868,UTC+5
IXG,VOBM,15.8593476,74.61424054,UTC+5
IXX,VOBR,17.9081,77.487099,UTC+5
VGA,VOBZ,16.52364325,80.79127464592091,UTC+5
CJB,VOCB,11.0312326,77.04169829450647,UTC+5
COK,VOCI,10.15448595,76.39248892735499,UTC+5
CCJ,VOCL,11.1363042,75.95411010175508,UTC+5
CDP,VOCP,14.516667,78.78333,UTC+5
CBD,VOCX,9.156225,92.8215167,UTC+5
GOX,VOGA,15.7302,73.8631,UTC+5
GOI,VOGO,15.3805015,73.83170126,UTC+5
HBX,VOHB,15.36047835,75.07761238064964,UTC+5
HYD,VOHS,17.231163600000002,78.43178336758146,UTC+5
BPM,VOHY,17.454031399999998,78.46967295140705,UTC+5
VDY,VOJV,15.1743056,76.6334746,UTC+5
CNN,VOKN,11.9172722,75.54478488645225,UTC+5
KJB,VOKU,15.7158696,78.16931481,UTC+5
IXM,VOMD,9.83575295,78.09397312971166,UTC+5
IXE,VOML,12.956335800000002,74.88765239960827,UTC+5
MAA,VOMM,12.99299645,80.18440293433221,UTC+5
MYQ,VOMY,12.3,76.65,UTC+5
NVY,VONV,11.6,79.433334,UTC+5
IXZ,VOPB,11.640875,92.73036550632912,UTC+5
PNY,VOPC,12.016667,79.8,UTC+5
PUT,VOPN,14.133333,77.78333,UTC+5
RMD,VORG,18.766666,79.4,UTC+5
RJA,VORY,17.105190399999998,81.81832195423078,UTC+5
RQY,VOSH,13.854722,75.610556,UTC+5
SXV,VOSM,11.65,78.166664,UTC+5
SDW,VOSR,16.0012133,73.52783617390037,UTC+5
TJV,VOTJ,10.8,79.2,UTC+5
TCR,VOTK,8.7235267,78.02526513619867,UTC+5
TIR,VOTP,13.63291745,79.54291963437294,UTC+5
TRZ,VOTR,10.7638147,78.71529710080432,UTC+5
TRV,VOTV,8.4820416,76.91905902167463,UTC+5
VTZ,VOVZ,17.728151,83.22675,UTC+5
WGC,VOWA,17.9140552,79.6036086,UTC+5
BUT,VQBT,27.562385,90.74767721746004,UTC+6
GLU,VQGP,26.88757475,90.46150604689606,UTC+6
PBH,VQPR,27.40318445,89.42341649453166,UTC+6
YON,VQTY,27.2559902,91.51530783849674,UTC+6
HRF,VRAH,6.980556,72.895833,UTC+5
HDK,VRBK,6.6312205,73.06709444256374,UTC+5
NMF,VRDA,5.8188779,73.46999476916139,UTC+5
IFU,VREI,5.70877,73.0249,UTC+5
DRV,VRMD,5.1563788,73.1297148,UTC+5
GAN,VRMG,-0.690003,73.15654,UTC+5
HAQ,VRMH,6.74674065,73.16926271391242,UTC+5
KDO,VRMK,1.8604839,73.52078472657755,UTC+5
MLE,VRMM,4.1961894,73.53010416,UTC+5
GKK,VRMO,0.730833,73.433056,UTC+5
FVM,VRMR,-0.309444,73.43278,UTC+5
KDM,VRMT,0.4881,72.9969,UTC+5
DDD,VRMU,2.66648215,72.88611679765515,UTC+5
VAM,VRMV,3.4717292,72.83512809829097,UTC+5
TMF,VRNT,2.208611,73.151111,UTC+5
RUL,VRQM,0.3380463,73.511143,UTC+5
DMK,VTBD,13.9122207,100.60353142390704,UTC+7
KKM,VTBH,14.8,100.61667,UTC+7
KDT,VTBK,14.1,99.916664,UTC+7
TDX,VTBO,12.2808021,102.3236367,UTC+7
BKK,VTBS,13.68187665,100.74858027718852,UTC+7
UTP,VTBU,12.683333,101.01667,UTC+7
CNX,VTCC,18.76684265,98.96487808920725,UTC+7
HGN,VTCH,19.3010716,97.97606956686424,UTC+7
PYY,VTCI,19.37214705,98.43589618449332,UTC+7
LPT,VTCL,18.2782787,99.5053516,UTC+7
NNT,VTCN,18.8077996,100.78451605399836,UTC+7
PRH,VTCP,18.13174175,100.16354112141003,UTC+7
CEI,VTCT,19.9480922,99.87945678537508,UTC+7
PHY,VTPB,16.6758588,101.1905078,UTC+7
HHQ,VTPH,12.63682525,99.95102449,UTC+7
TKH,VTPI,15.25,100.35,UTC+7
MAQ,VTPM,16.666668,98.583336,UTC+7
THS,VTPO,17.235404799999998,99.81971869027116,UTC+7
PHS,VTPP,16.781625400000003,100.27469884541676,UTC+7
TKT,VTPT,16.878332,99.15222,UTC+7
URT,VTSB,9.13585735,99.14342392,UTC+7
NAW,VTSC,6.513813799999999,101.7408213492347,UTC+7
CJM,VTSE,10.7082453,99.35410879,UTC+7
NST,VTSF,8.4701019,99.9566766,UTC+7
KBV,VTSG,8.096407899999999,98.98512384231734,UTC+7
SGZ,VTSH,7.18638335,100.60684192163788,UTC+7
PAN,VTSK,6.7854878,101.15276892561964,UTC+7
USM,VTSM,9.5488263,100.06319930633576,UTC+7
HKT,VTSP,8.11013195,98.30581527719204,UTC+7
UNN,VTSR,9.852778,98.629166,UTC+7
HDY,VTSS,6.9353952,100.3937098,UTC+7
TST,VTST,7.5113368,99.615389,UTC+7
BTZ,VTSY,5.785833,101.1475,UTC+7
UTH,VTUD,17.3867791,102.7775596,UTC+7
SNO,VTUI,17.283333,104.1,UTC+7
PXR,VTUJ,14.86680565,103.4979606001036,UTC+7
KKC,VTUK,16.4662033,102.78522834671722,UTC+7
LOE,VTUL,17.4442856,101.724971,UTC+7
BFV,VTUO,15.2251616,103.24777584935984,UTC+7
NAK,VTUQ,14.933333,102.083336,UTC+7
UBP,VTUU,15.246491,104.87068,UTC+7
ROI,VTUV,16.1150394,103.77485350335792,UTC+7
KOP,VTUW,17.4,104.75,UTC+7
BMV,VVBM,12.666667,108.05,UTC+7
VCL,VVCA,15.4075042,108.7125534766665,UTC+7
HPH,VVCI,20.8173019,106.71946503587628,UTC+7
CAH,VVCM,9.1768916,105.17466738944144,UTC+7
CXR,VVCR,11.9968644,109.21728855358892,UTC+7
VCS,VVCS,10.371389,106.63333,UTC+7
VCA,VVCT,10.047222,105.76639,UTC+7
HKG,VHHH,22.308889,113.915278,UTC+8
DIN,VVDB,21.3949323,103.00703615040092,UTC+7
VDH,VVDH,17.512602800000003,106.5933951536215,UTC+7
DLI,VVDL,11.75042785,108.3611709269135,UTC+7
DAD,VVDN,16.0425792,108.19716127833767,UTC+7
HAN,VVNB,21.2190339,105.8044969796485,UTC+7
SQH,VVNS,21.215353,104.0348576,UTC+7
NHA,VVNT,12.249573,109.1929837,UTC+7
HUI,VVPB,16.39973765,107.705354,UTC+7
UIH,VVPC,13.766111,109.22639,UTC+7
PXU,VVPK,14.004424,108.0135475589313,UTC+7
PQC,VVPQ,10.223722,103.96324,UTC+7
PHA,VVPR,11.633333,108.95,UTC+7
VKG,VVRG,10.083333,105.083336,UTC+7
TBB,VVTH,13.04798705,109.33679655153662,UTC+7
SGN,VVTS,10.81831885,106.65812173979047,UTC+7
THD,VVTX,19.901667,105.467778,UTC+7
VDO,VVVD,21.1177533,107.41680680237144,UTC+7
VII,VVVH,18.7,105.63333,UTC+7
VTG,VVVT,10.37630815,107.09622577687117,UTC+7
VBA,VYAN,19.7704774,94.02635921340656,UTC+6
NYU,VYBG,21.17631445,94.92953995057688,UTC+6
BMO,VYBM,24.2708581,97.24735139307217,UTC+6
VBP,VYBP,11.14878895,98.73634482,UTC+6
TVY,VYDW,14.1,98.2,UTC+6
GAW,VYGG,22.1750007,94.1336688,UTC+6
GWA,VYGW,21,94,UTC+6
HEH,VYHH,20.74775785,96.79266859459293,UTC+6
HOX,VYHL,24.89903715,94.91514266572524,UTC+6
TIO,VYHN,20,96,UTC+6
HEB,VYHT,17.633333,95.46667,UTC+6
KET,VYKG,21.3,99.61667,UTC+6
KHM,VYKI,25.98555425,95.67215487,UTC+6
KMV,VYKL,23.18896165,94.04939526,UTC+6
KYP,VYKP,19.42229405,93.53527784349124,UTC+6
KAW,VYKT,10.04976155,98.53912236822768,UTC+6
KYT,VYKU,21.4,94.13333,UTC+6
LIW,VYLK,19.694852150000003,97.21571752982794,UTC+6
LSH,VYLS,22.980234000000003,97.75089767599788,UTC+6
MDL,VYMD,21.940052,96.0875,UTC+6
MGZ,VYME,12.4397928,98.62146561643826,UTC+6
MYT,VYMK,25.354168,97.29889,UTC+6
MNU,VYMM,16.441668,97.66944,UTC+6
MGU,VYMN,18.958332,93.73889,UTC+6
MOE,VYMO,23.09246775,96.64512835,UTC+6
MOG,VYMS,20.51560855,99.26262107,UTC+6
MGK,VYMT,20.2966995,98.8989029,UTC+6
MWQ,VYMW,20.166668,94.94111,UTC+6
NYW,VYMY,22.22417235,95.09345984658762,UTC+6
NMS,VYNS,20.89112305,97.73494550734442,UTC+6
NYT,VYNT,19.62314215,96.19420458,UTC+6
NMT,VYNU,23.083332,97.4,UTC+6
PAA,VYPA,16.892778,97.67833,UTC+6
PAU,VYPK,21.44900345,94.48656617197044,UTC+6
BSX,VYPN,16.813601400000003,94.77532425417502,UTC+6
PPU,VYPP,18.066668,97.45,UTC+6
PBU,VYPT,27.3267245,97.42638917802654,UTC+6
PKK,VYPU,21.343332,95.10639,UTC+6
PRU,VYPY,18.8256187,95.26752966607296,UTC+6
AKY,VYSW,20.130278,92.88028,UTC+6
SNW,VYTD,18.46793215,94.30248266206728,UTC+6
THL,VYTL,20.48499535,99.93498439739474,UTC+6
XYE,VYYE,15.25,97.85,UTC+6
RGN,VYYY,16.91201185,96.13661261066854,UTC+6
GTY,W05,39.833332,-77.23333,UTC-4
SQV,W28,48.0981478,-123.187123,UTC-7
FBS,W33,48.54361,-123.00611,UTC-7
RSJ,W49,48.63333,-122.85,UTC-7
LKE,W55,47.6275,-122.331665,UTC-7
PGC,W99,39,-79.11667,UTC-4
RCE,WA09,48.6116145,-123.13889,UTC-7
TQQ,WA44,-5.7645702,123.9169998,UTC+8
WSX,WA83,48.666668,-122.88333,UTC-7
UPG,WAAA,-5.07668215,119.55303856777952,UTC+8
MXB,WAAM,-2.333333,120.333336,UTC+8
BIK,WABB,-1.18846795,136.10667153231608,UTC+9
ONI,WABD,-3.333333,135.5,UTC+9
IUL,WABE,-3.70657305,138.20039368553904,UTC+9
FOO,WABF,-1.05,134.9,UTC+9
WET,WABG,-4.166667,135.83333,UTC+9
NBX,WABI,-3.366667,135.43333,UTC+9
KBF,WABK,-3.716667,138.45,UTC+9
ILA,WABL,-3.65,133.73334,UTC+9
KOX,WABN,-4.7101186,136.4344910014281,UTC+9
ZRI,WABO,-1.883333,136.23334,UTC+9
LII,WABQ,-3.701514,137.95983994203024,UTC+9
OBD,WABR,-3.91048535,136.23059311149825,UTC+9
EWI,WABT,-3.966667,136.33333,UTC+9
UGU,WABV,-3.7396311,137.03238668869122,UTC+9
AMI,WADA,-8.5618359,116.10222973992148,UTC+8
BMU,WADB,-8.5,118.916664,UTC+8
DPS,WADD,-8.7458582,115.16733897840363,UTC+8
LOP,WADL,-8.7591595,116.2710722149254,UTC+8
SWQ,WADS,-8.5,117.416664,UTC+8
LYK,WADU,-9,117.26667,UTC+8
BWX,WADY,-8.3104548,114.33786464963038,UTC+7
TTE,WAEE,0.8311787500000001,127.38087456611017,UTC+9
LAH,WAEL,-0.63359055,127.50552915228928,UTC+9
PGQ,WAEM,0.9171717,128.3809839,UTC+9
LLO,WAFD,-3.0777591,120.24361440556194,UTC+8
GXM,WAGA,-1.12707,113.87517,UTC+7
PKN,WAGI,-2.7057634,111.67340824897688,UTC+7
SMQ,WAGS,-3.083333,113.05,UTC+7
JOG,WAHH,-7.79330615,110.42680947529018,UTC+7
YIA,WAHI,-7.89983735,110.05119439547552,UTC+7
SOC,WAHQ,-7.51583,110.75667,UTC+7
SRG,WAHS,-6.979155,110.37855,UTC+7
ARJ,WAJA,-2.933333,140.78334,UTC+9
BUI,WAJB,-2,133.58333,UTC+9
DRH,WAJC,-3.25,138.56667,UTC+9
RUF,WAJE,-3.6036479,140.9064281,UTC+9
BXM,WAJG,-4.116667,140.85,UTC+9
ZRM,WAJI,-1.87386245,138.7539608322614,UTC+9
DJJ,WAJJ,-2.5782397,140.5184882521964,UTC+9
LHI,WAJL,-3.133333,139.9,UTC+9
ELR,WAJN,-3.816667,140.06667,UTC+9
OKL,WAJO,-5.1,140.66667,UTC+9
WAR,WAJR,-3.116667,140.88333,UTC+9
SEH,WAJS,-3.43980705,140.77864699543625,UTC+9
UBR,WAJU,-3.67572165,140.88441053702942,UTC+9
WMX,WAJW,-4.09665775,138.95220458580468,UTC+9
MDP,WAKD,-5.833333,140.83333,UTC+9
BXD,WAKE,-7.166667,139.5,UTC+9
MKQ,WAKK,-8.516667,140.5,UTC+9
KCD,WAKM,-6.2,138.71666,UTC+9
OKQ,WAKO,-8.09474415,139.72263530699698,UTC+9
KEI,WAKP,-6.5412524,139.33154405168852,UTC+9
ZEG,WAKQ,-5.983333,139.36667,UTC+9
TMH,WAKT,-6.083333,140.26666,UTC+9
SGQ,WALA,0.5,117.3333588,UTC+8
LBW,WALB,0.583333,115.166664,UTC+8
BXT,WALC,0.166667,117.5,UTC+8
TJS,WALG,2.83771095,117.3740725749155,UTC+8
DTD,WALJ,0.621316,116.60037,UTC+8
BPN,WALL,-1.260623,116.90082,UTC+8
LPU,WALP,1.7056919499999998,114.97093738508752,UTC+8
AAP,WALS,29.833332,-95.666664,UTC-5
TSX,WALT,-0.09221695,117.44020020311136,UTC+8
BYQ,WALV,3.583333,117.833336,UTC+8
GLX,WAMA,1.833333,127.833336,UTC+9
GTO,WAMG,0.639039,122.850876,UTC+8
NAH,WAMH,3.716667,125.36667,UTC+8
TLI,WAMI,1.033333,120.816666,UTC+8
GEB,WAMJ,0.083333,129.41667,UTC+9
KAZ,WAMK,1.166667,127.86667,UTC+9
PLW,WAML,-0.9177448,119.9086698834884,UTC+8
MDC,WAMM,1.55046885,124.92516459750878,UTC+8
MNA,WAMN,4.05,126.7,UTC+8
PSJ,WAMP,-1.383333,120.73333,UTC+8
OTI,WAMR,2.833333,128.5,UTC+9
IAX,WAMS,5.562222,126.581389,UTC+8
LUW,WAMW,-0.933333,122.78333,UTC+8
UOL,WAMY,1.166667,121.433334,UTC+8
BTW,WAOC,-3,116,UTC+8
KBU,WAOK,-3.333333,116.333336,UTC+8
TJG,WAON,-1.4,103.96667,UTC+7
BDJ,WAOO,-3.44028625,114.75650864375234,UTC+8
PKY,WAOP,-2.2323114,113.94638459638963,UTC+7
TBM,WAOW,-3.25,112.583336,UTC+8
AHI,WAPA,-3.34785185,128.92746328743664,UTC+9
NDA,WAPC,-4.52135885,129.90469326134422,UTC+9
DOB,WAPD,-5.75,134,UTC+9
MAL,WAPE,-1.833333,125.916664,UTC+9
LUV,WAPF,-5.666667,132.71666,UTC+9
NRE,WAPG,-3.8553334,126.70050982463768,UTC+9
SXK,WAPI,-7.966667,131.31667,UTC+9
BJK,WAPK,-6.06609595,134.27397162462086,UTC+9
SQN,WAPN,-2.2,125.916664,UTC+9
AMQ,WAPP,-3.71111525,128.0878877356375,UTC+9
NAM,WAPR,-3.3,127.1,UTC+9
TAX,WAPT,-1.766667,124.8,UTC+9
WBA,WAPV,-2.8114998,129.4855084818511,UTC+9
NNX,WAQA,4.13425035,117.66940505016952,UTC+8
RTU,WAQC,2.1975,118.599167,UTC+8
LNU,WAQM,3.575278,116.619722,UTC+8
TRK,WAQQ,3.327222,117.56528,UTC+8
BEJ,WAQT,2.166667,117.7,UTC+8
MLG,WARA,-7.93032505,112.7132740940317,UTC+7
CPF,WARC,-7.15,111.583336,UTC+7
DHX,WARD,-7.761672,111.951521,UTC+7
JBB,WARE,-8.2421527,113.69370831834904,UTC+7
SUB,WARR,-7.38007105,112.78532737805308,UTC+7
SUP,WART,-7.066667,113.933334,UTC+7
KWB,WARU,-5.7990851,110.47588289378989,UTC+7
BXW,WARW,-5.72494045,112.67693068947918,UTC+7
